File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample Age	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF647BGL	bam	alignments	ENCSR000BZI	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA	rRNA	see document	see document		True	2012-09-05	ENCODE				1							ENCFF001JDO, ENCFF001JDW, ENCFF483PAE	32620794193	ENCODE Processing Pipeline	f534966c2ec30b3eddff4d17230f5c1a		https://www.encodeproject.org/files/ENCFF647BGL/@@download/ENCFF647BGL.bam	mm10-minimal			archived				
ENCFF918MZC	bam	alignments	ENCSR000BZI	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA	rRNA	see document	see document		True	2012-09-05	ENCODE				2							ENCFF001JDP, ENCFF001JDV, ENCFF483PAE	19975442003	ENCODE Processing Pipeline	39268d413748cf18430e5f02a9a12fac		https://www.encodeproject.org/files/ENCFF918MZC/@@download/ENCFF918MZC.bam	mm10-minimal			archived				
ENCFF759QXV	bam	transcriptome alignments	ENCSR000BZI	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA	rRNA	see document	see document		True	2012-09-05	ENCODE				2							ENCFF001JDP, ENCFF001JDV, ENCFF483PAE	17002197630	ENCODE Processing Pipeline	d817958824e8c242d8f32ee9eaf3ba79		https://www.encodeproject.org/files/ENCFF759QXV/@@download/ENCFF759QXV.bam	mm10-minimal			archived				
ENCFF989ZNV	bam	transcriptome alignments	ENCSR000BZI	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA	rRNA	see document	see document		True	2012-09-05	ENCODE				1							ENCFF001JDO, ENCFF001JDW, ENCFF483PAE	28865979264	ENCODE Processing Pipeline	050a4a95e5245df67f78c19084cc97bd		https://www.encodeproject.org/files/ENCFF989ZNV/@@download/ENCFF989ZNV.bam	mm10-minimal			archived				
ENCFF704NHF	bam	alignments	ENCSR000BZI	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA	rRNA	see document	see document		True	2012-09-05	ENCODE				1							ENCFF001JDO, ENCFF001JDW, ENCFF533JRE	32627319624	ENCODE Processing Pipeline	9a9a3027308974e0d9af2acfe5699fda		https://www.encodeproject.org/files/ENCFF704NHF/@@download/ENCFF704NHF.bam	mm10			released				
ENCFF876FGH	bam	transcriptome alignments	ENCSR000BZI	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA	rRNA	see document	see document		True	2012-09-05	ENCODE				1							ENCFF001JDO, ENCFF001JDW, ENCFF533JRE	29008287516	ENCODE Processing Pipeline	7fe917847953a1d3cd39b8511dcb0e3f		https://www.encodeproject.org/files/ENCFF876FGH/@@download/ENCFF876FGH.bam	mm10			released				
ENCFF075HCV	bam	alignments	ENCSR000BZI	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA	rRNA	see document	see document		True	2012-09-05	ENCODE				2							ENCFF001JDP, ENCFF001JDV, ENCFF533JRE	19975580742	ENCODE Processing Pipeline	0be1bab09813b44dc55b1ea2f508c039		https://www.encodeproject.org/files/ENCFF075HCV/@@download/ENCFF075HCV.bam	mm10			released				
ENCFF769VGO	bam	transcriptome alignments	ENCSR000BZI	RNA-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus							polyadenylated mRNA	rRNA	see document	see document		True	2012-09-05	ENCODE				2							ENCFF001JDP, ENCFF001JDV, ENCFF533JRE	17085734262	ENCODE Processing Pipeline	3b700ef17f123200d3949bad2c1c3063		https://www.encodeproject.org/files/ENCFF769VGO/@@download/ENCFF769VGO.bam	mm10			released				
ENCFF966YAQ	bam	alignments	ENCSR419MSI	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K4me1-mouse	ENCAB027VOE	DNA			SDS		False	2014-06-30	ENCODE				1							ENCFF001ZSA, ENCFF343VVQ, ENCFF806TVZ	1146861652	ENCODE Processing Pipeline	5d0042e23a6e9833900ca5d223df28b1		https://www.encodeproject.org/files/ENCFF966YAQ/@@download/ENCFF966YAQ.bam	mm10-minimal			archived	mixed read lengths, low read length	sequencing runs labeled as technical replicates	insufficient read depth, control insufficient read depth	
ENCFF654AHY	bam	alignments	ENCSR419MSI	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K4me1-mouse	ENCAB027VOE	DNA			SDS		False	2014-06-30	ENCODE				2							ENCFF001ZSB, ENCFF660OMY, ENCFF806TVZ	1206812864	ENCODE Processing Pipeline	43b90d34e81f32f88a6b6b55cb034e4a		https://www.encodeproject.org/files/ENCFF654AHY/@@download/ENCFF654AHY.bam	mm10-minimal			archived	mixed read lengths, low read length	sequencing runs labeled as technical replicates	insufficient read depth, control insufficient read depth	
ENCFF343FAV	bam	unfiltered alignments	ENCSR419MSI	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K4me1-mouse	ENCAB027VOE	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF001ZSA, ENCFF018NEO, ENCFF343VVQ	1521669437	ENCODE Processing Pipeline	0d28495fbd1d8befa0514e7b8e19950b		https://www.encodeproject.org/files/ENCFF343FAV/@@download/ENCFF343FAV.bam	mm10			released	mixed read lengths, low read length	sequencing runs labeled as technical replicates	insufficient read depth, control insufficient read depth	
ENCFF739KNM	bam	unfiltered alignments	ENCSR419MSI	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K4me1-mouse	ENCAB027VOE	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF001ZSB, ENCFF018NEO, ENCFF660OMY	1605602325	ENCODE Processing Pipeline	7fddb82b4289aad7a4a9a06c59191d4a		https://www.encodeproject.org/files/ENCFF739KNM/@@download/ENCFF739KNM.bam	mm10			released	mixed read lengths, low read length	sequencing runs labeled as technical replicates	insufficient read depth, control insufficient read depth	
ENCFF833PQS	bam	alignments	ENCSR419MSI	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K4me1-mouse	ENCAB027VOE	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF001ZSB, ENCFF018NEO, ENCFF660OMY	1138509439	ENCODE Processing Pipeline	101eeb5a4ec5f5a64317aaa8ea0028df		https://www.encodeproject.org/files/ENCFF833PQS/@@download/ENCFF833PQS.bam	mm10			released	mixed read lengths, low read length	sequencing runs labeled as technical replicates	insufficient read depth, control insufficient read depth	
ENCFF785NAQ	bam	alignments	ENCSR419MSI	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	11.5 day	Mus musculus					H3K4me1-mouse	ENCAB027VOE	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF001ZSA, ENCFF018NEO, ENCFF343VVQ	1088841155	ENCODE Processing Pipeline	9671d745212b4998d0f2245fabd0980d		https://www.encodeproject.org/files/ENCFF785NAQ/@@download/ENCFF785NAQ.bam	mm10			released	mixed read lengths, low read length	sequencing runs labeled as technical replicates	insufficient read depth, control insufficient read depth	
ENCFF157ADX	bam	alignments	ENCSR433ESG	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2014-06-30	ENCODE				2							ENCFF002AMS, ENCFF806TVZ	1247182851	ENCODE Processing Pipeline	aadc2b6fd7779b937c169053accb3619		https://www.encodeproject.org/files/ENCFF157ADX/@@download/ENCFF157ADX.bam	mm10-minimal			archived	low read depth, mild to moderate bottlenecking, low read length, control low read depth		control low read depth	
ENCFF318LNX	bam	alignments	ENCSR433ESG	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2014-06-30	ENCODE				1							ENCFF002AMP, ENCFF806TVZ	795639397	ENCODE Processing Pipeline	3c3e48e3ad955c3e26ae8d8f1fdee44a		https://www.encodeproject.org/files/ENCFF318LNX/@@download/ENCFF318LNX.bam	mm10-minimal			archived	low read depth, mild to moderate bottlenecking, low read length, control low read depth		control low read depth	
ENCFF608QFC	bam	unfiltered alignments	ENCSR433ESG	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF002AMS, ENCFF018NEO	2075762701	ENCODE Processing Pipeline	c2f80084bbd877a03ea58e847177a575		https://www.encodeproject.org/files/ENCFF608QFC/@@download/ENCFF608QFC.bam	mm10			released	low read depth, mild to moderate bottlenecking, low read length, control low read depth		control low read depth	
ENCFF610QCN	bam	unfiltered alignments	ENCSR433ESG	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF002AMP, ENCFF018NEO	1231721328	ENCODE Processing Pipeline	8d6b8ea3d83f1205f59e079ad11a1670		https://www.encodeproject.org/files/ENCFF610QCN/@@download/ENCFF610QCN.bam	mm10			released	low read depth, mild to moderate bottlenecking, low read length, control low read depth		control low read depth	
ENCFF761GFG	bam	alignments	ENCSR433ESG	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2014-06-30	ENCODE				1			36				ENCFF002AMP, ENCFF018NEO	795571429	ENCODE Processing Pipeline	4ae7e4807ab120c2cbb0a09c8620faff		https://www.encodeproject.org/files/ENCFF761GFG/@@download/ENCFF761GFG.bam	mm10			released	low read depth, mild to moderate bottlenecking, low read length, control low read depth		control low read depth	
ENCFF412RVM	bam	alignments	ENCSR433ESG	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					H3K4me3-mouse	ENCAB610CEF	DNA			SDS		False	2014-06-30	ENCODE				2			36				ENCFF002AMS, ENCFF018NEO	1247018237	ENCODE Processing Pipeline	0599be8feb4fddeafa3bfcac1f06bafb		https://www.encodeproject.org/files/ENCFF412RVM/@@download/ENCFF412RVM.bam	mm10			released	low read depth, mild to moderate bottlenecking, low read length, control low read depth		control low read depth	
ENCFF717QTX	bam	unfiltered alignments	ENCSR982SZZ	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					Control-mouse		DNA					False	2016-01-14	ENCODE				1							ENCFF018NEO, ENCFF197BDN	1140720746	ENCODE Processing Pipeline	7fbf4fc7229bbba2bc9229fc138bb17b		https://www.encodeproject.org/files/ENCFF717QTX/@@download/ENCFF717QTX.bam	mm10			released		low read depth		
ENCFF352PVF	bam	alignments	ENCSR982SZZ	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					Control-mouse		DNA					False	2016-01-14	ENCODE				1			50				ENCFF018NEO, ENCFF197BDN	832494382	ENCODE Processing Pipeline	53f26a715a0db2a1e033c6387b05ced7		https://www.encodeproject.org/files/ENCFF352PVF/@@download/ENCFF352PVF.bam	mm10			released		low read depth		
ENCFF312MBC	bam	unfiltered alignments	ENCSR321TTR	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					Control-mouse		DNA					False	2016-01-14	ENCODE				1							ENCFF018NEO, ENCFF286ECX	1158920133	ENCODE Processing Pipeline	fed4d0a18a4eba3b5dd68c13f154dadb		https://www.encodeproject.org/files/ENCFF312MBC/@@download/ENCFF312MBC.bam	mm10			released		low read depth		
ENCFF363JGX	bam	alignments	ENCSR321TTR	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	14.5 day	Mus musculus					Control-mouse		DNA					False	2016-01-14	ENCODE				1			50				ENCFF018NEO, ENCFF286ECX	835706563	ENCODE Processing Pipeline	b67da9b8b3316b492750e5e7372d1e80		https://www.encodeproject.org/files/ENCFF363JGX/@@download/ENCFF363JGX.bam	mm10			released		low read depth		
ENCFF977RBF	bam	alignments	ENCSR191XHV	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-02-23	ENCODE				1							ENCFF216RBU, ENCFF806TVZ	1419575483	ENCODE Processing Pipeline	27dc11f037009397295f959567edac5b		https://www.encodeproject.org/files/ENCFF977RBF/@@download/ENCFF977RBF.bam	mm10-minimal			archived	inconsistent platforms			
ENCFF572XEN	bam	alignments	ENCSR191XHV	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-02-23	ENCODE				2							ENCFF688PRB, ENCFF806TVZ	1253802180	ENCODE Processing Pipeline	177e38e1c788975f5359b3637bc00ef9		https://www.encodeproject.org/files/ENCFF572XEN/@@download/ENCFF572XEN.bam	mm10-minimal			archived	inconsistent platforms			
ENCFF436NGF	bam	unfiltered alignments	ENCSR191XHV	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-02-23	ENCODE				2			50				ENCFF018NEO, ENCFF688PRB	2417128176	ENCODE Processing Pipeline	c85f2d06af934a0240dec047833a650d		https://www.encodeproject.org/files/ENCFF436NGF/@@download/ENCFF436NGF.bam	mm10			released	inconsistent platforms			
ENCFF920BPD	bam	unfiltered alignments	ENCSR191XHV	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-02-23	ENCODE				1			50				ENCFF018NEO, ENCFF216RBU	2613685486	ENCODE Processing Pipeline	dfd7d01229b8480c1fc201bb43111dc0		https://www.encodeproject.org/files/ENCFF920BPD/@@download/ENCFF920BPD.bam	mm10			released	inconsistent platforms			
ENCFF449SWA	bam	alignments	ENCSR191XHV	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-02-23	ENCODE				2			50				ENCFF018NEO, ENCFF688PRB	1253195405	ENCODE Processing Pipeline	c61bbfffd31ec73e3bbaf50f27a4a5d9		https://www.encodeproject.org/files/ENCFF449SWA/@@download/ENCFF449SWA.bam	mm10			released	inconsistent platforms			
ENCFF159LUU	bam	alignments	ENCSR191XHV	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	13.5 day	Mus musculus					H3K9me3-mouse	ENCAB929ZIJ	DNA			SDS		False	2016-02-23	ENCODE				1			50				ENCFF018NEO, ENCFF216RBU	1418905182	ENCODE Processing Pipeline	22bd0a22dc5f6fa18f34dd440de84e5e		https://www.encodeproject.org/files/ENCFF159LUU/@@download/ENCFF159LUU.bam	mm10			released	inconsistent platforms			
ENCFF759ZZI	bam	alignments	ENCSR458FBL	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K4me2-mouse	ENCAB813FEB	DNA			SDS		False	2014-12-17	ENCODE				1							ENCFF002ETK, ENCFF806TVZ	557677503	ENCODE Processing Pipeline	38ee3358691eb94cb4ef045c35e2918b		https://www.encodeproject.org/files/ENCFF759ZZI/@@download/ENCFF759ZZI.bam	mm10-minimal			archived	low read depth, mixed read lengths, low read length, control low read depth	sequencing runs labeled as technical replicates		
ENCFF890RRD	bam	alignments	ENCSR458FBL	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K4me2-mouse	ENCAB813FEB	DNA			SDS		False	2014-12-17	ENCODE				2							ENCFF002ETJ, ENCFF083MUU, ENCFF806TVZ	505369196	ENCODE Processing Pipeline	b183500a634586e5fe0b19fb993871f0		https://www.encodeproject.org/files/ENCFF890RRD/@@download/ENCFF890RRD.bam	mm10-minimal			archived	low read depth, mixed read lengths, low read length, control low read depth	sequencing runs labeled as technical replicates		
ENCFF912MNS	bam	alignments	ENCSR458FBL	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K4me2-mouse	ENCAB813FEB	DNA			SDS		False	2014-12-17	ENCODE				1			36				ENCFF002ETK, ENCFF018NEO	557610981	ENCODE Processing Pipeline	5ba06941bfa9033781dd6c2407e16722		https://www.encodeproject.org/files/ENCFF912MNS/@@download/ENCFF912MNS.bam	mm10			released	low read depth, mixed read lengths, low read length, control low read depth	sequencing runs labeled as technical replicates		
ENCFF763HKZ	bam	unfiltered alignments	ENCSR458FBL	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K4me2-mouse	ENCAB813FEB	DNA			SDS		False	2014-12-17	ENCODE				1			36				ENCFF002ETK, ENCFF018NEO	891231588	ENCODE Processing Pipeline	e5b145bc8850aadd0bc7e7407dd0c99a		https://www.encodeproject.org/files/ENCFF763HKZ/@@download/ENCFF763HKZ.bam	mm10			released	low read depth, mixed read lengths, low read length, control low read depth	sequencing runs labeled as technical replicates		
ENCFF434DRX	bam	unfiltered alignments	ENCSR458FBL	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K4me2-mouse	ENCAB813FEB	DNA			SDS		False	2014-12-17	ENCODE				2			36				ENCFF002ETJ, ENCFF018NEO, ENCFF083MUU	771702061	ENCODE Processing Pipeline	3265c467e89b725263f28261f64a908c		https://www.encodeproject.org/files/ENCFF434DRX/@@download/ENCFF434DRX.bam	mm10			released	low read depth, mixed read lengths, low read length, control low read depth	sequencing runs labeled as technical replicates		
ENCFF673JYS	bam	alignments	ENCSR458FBL	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	16.5 day	Mus musculus					H3K4me2-mouse	ENCAB813FEB	DNA			SDS		False	2014-12-17	ENCODE				2			36				ENCFF002ETJ, ENCFF018NEO, ENCFF083MUU	478957831	ENCODE Processing Pipeline	8af1ab3d8ee7f1cfe9e991aeb72e42ae		https://www.encodeproject.org/files/ENCFF673JYS/@@download/ENCFF673JYS.bam	mm10			released	low read depth, mixed read lengths, low read length, control low read depth	sequencing runs labeled as technical replicates		
ENCFF716WWK	bam	alignments	ENCSR642ZLN	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2016-03-30	ENCODE				2							ENCFF744UTH, ENCFF806TVZ	2402333342	ENCODE Processing Pipeline	b67ccf0f1109775f691a4611e03f4953		https://www.encodeproject.org/files/ENCFF716WWK/@@download/ENCFF716WWK.bam	mm10-minimal			archived	mild to moderate bottlenecking, moderate library complexity			
ENCFF306FUM	bam	alignments	ENCSR642ZLN	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2016-03-30	ENCODE				1							ENCFF241ARU, ENCFF806TVZ	2127846229	ENCODE Processing Pipeline	7b5d92bc495648cfa3e11a6ef571cdfc		https://www.encodeproject.org/files/ENCFF306FUM/@@download/ENCFF306FUM.bam	mm10-minimal			archived	mild to moderate bottlenecking, moderate library complexity			
ENCFF344HTK	bam	unfiltered alignments	ENCSR642ZLN	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2016-03-30	ENCODE				2			50				ENCFF018NEO, ENCFF744UTH	3600416049	ENCODE Processing Pipeline	d73a67db950db5c4bcb7c2ce521a1e34		https://www.encodeproject.org/files/ENCFF344HTK/@@download/ENCFF344HTK.bam	mm10			released	mild to moderate bottlenecking, moderate library complexity			
ENCFF912BGP	bam	unfiltered alignments	ENCSR642ZLN	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2016-03-30	ENCODE				1			50				ENCFF018NEO, ENCFF241ARU	2982086096	ENCODE Processing Pipeline	5ca3f2449ea6997decf4c36015d5d7c7		https://www.encodeproject.org/files/ENCFF912BGP/@@download/ENCFF912BGP.bam	mm10			released	mild to moderate bottlenecking, moderate library complexity			
ENCFF811DWT	bam	alignments	ENCSR642ZLN	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2016-03-30	ENCODE				1			50				ENCFF018NEO, ENCFF241ARU	2127407960	ENCODE Processing Pipeline	a5b6b7584eda35fd2961cf1e9557870b		https://www.encodeproject.org/files/ENCFF811DWT/@@download/ENCFF811DWT.bam	mm10			released	mild to moderate bottlenecking, moderate library complexity			
ENCFF171KAM	bam	alignments	ENCSR642ZLN	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K27me3-mouse	ENCAB723WFC	DNA			SDS		False	2016-03-30	ENCODE				2			50				ENCFF018NEO, ENCFF744UTH	2401876875	ENCODE Processing Pipeline	f9860281dfc5d098df284e151dc5758a		https://www.encodeproject.org/files/ENCFF171KAM/@@download/ENCFF171KAM.bam	mm10			released	mild to moderate bottlenecking, moderate library complexity			
ENCFF006CZR	bam	alignments	ENCSR110MSZ	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K4me2-mouse	ENCAB749UMK	DNA			SDS		False	2016-03-30	ENCODE				1							ENCFF010LWJ, ENCFF806TVZ	1619949356	ENCODE Processing Pipeline	eadea1e2b24fb4ecc8cd325ea3d230ec		https://www.encodeproject.org/files/ENCFF006CZR/@@download/ENCFF006CZR.bam	mm10-minimal			archived	mild to moderate bottlenecking, moderate library complexity			
ENCFF188VND	bam	alignments	ENCSR110MSZ	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K4me2-mouse	ENCAB749UMK	DNA			SDS		False	2016-03-30	ENCODE				2							ENCFF613VJI, ENCFF806TVZ	1073799349	ENCODE Processing Pipeline	aa6c3abe159f378c03e60d6040ed5af5		https://www.encodeproject.org/files/ENCFF188VND/@@download/ENCFF188VND.bam	mm10-minimal			archived	mild to moderate bottlenecking, moderate library complexity			
ENCFF110KFL	bam	alignments	ENCSR110MSZ	ChIP-seq	UBERON:0002107	liver	tissue	embryonic	mixed	12.5 day	Mus musculus					H3K4me2-mouse	ENCAB749UMK	DNA			SDS		False	2016-03-30	ENCODE				2			50				ENCFF018NEO, ENCFF613VJI	1073684898	ENCODE Processing Pipeline	affef4bb45ac56a211ea2c76beed4758		https://www.encodeproject.org/files/ENCFF110KFL/@@download/ENCFF110KFL.bam	mm10			released	mild to moderate bottlenecking, moderate library complexity			
